Year,Rank,Company,Revenue,Profit
,,Premcor,2258.0,-8.2
,,Nucor,2253.7,123.5
,,Polaroid,2244.9,-51.3
,,Collins & Aikman,2225.4,-271.3
,,Intl. Multifoods,2223.9,41.2
,,McGraw-Hill,2195.5,11.4
,,Conner Peripherals,2151.7,-445.3
,,Engelhard,2150.9,0.7
,,Witco,2142.6,19.8
,,E-SYSTEMS,2097.1,121.9
,,Burlington Industries Equity,2057.9,85.1
,,CENEX,2048.0,
,,Dow Corning,2043.7,-287.0
,,York International,2031.9,5.2
,,Maxxam,2031.1,-600.2
,,Tandem Computers,2031.0,-517.7
,,Springs Industries,2022.8,-25.3
,,New York Times,2019.7,6.1
,,Dell,2013.9,101.6
,,National Semiconductor,2013.7,130.3
,,Central Soya,1981.4,15.5
,,McDermott,1969.6,-273.8
,,Rubbermaid,1960.2,211.4
,,Tribune,1952.5,188.6
,,Sonoco Products,1947.2,118.8
,,Echlin,1944.5,93.6
,,Fleetwood Enterprises,1941.9,56.6
,,Arvin Industries,1939.4,40.3
,,Dow Jones,1931.8,147.5
,,USG,1916.0,1297.0
,,GenCorp,1905.0,43.0
,,Fruit of the Loom,1884.4,207.5
,,Bausch & Lomb,1872.2,156.5
,,MID-AMERICA DAIRYMEN,1825.7,
,,Pet,1825.5,-123.0
,,Goodrich,1818.3,128.3
,,Clorox,1807.5,167.1
,,National Service Industries,1804.8,75.1
,,Imcera Group,1796.3,-200.4
,,Great Lakes Chemical,1792.0,272.8
,,Metaldyne,1774.8,47.6
,,Lear,1756.5,10.1
,,Duracell International,1742.2,48.5
,,Asarco,1736.4,15.6
,,Gateway,1731.7,66.0
,,Timken,1708.8,-271.9
,,Quantum,1697.2,93.8
,,SCI Systems,1697.1,26.6
,,Sequa,1697.0,
,,Reliance Electric,1688.0,25.0
,,AMDAHL,1680.5,-580.0
,,American Greetings,1671.7,112.3
,,ARMCO,1664.0,-641.8
,,Furniture Brands Intl.,1656.8,45.4
,,Advanced Micro Devices,1648.3,228.8
,,Newell Rubbermaid,1645.0,165.3
,,Aeroquip-Vickers,1643.8,-59.7
,,Cyprus Amax Minerals,1639.7,100.2
,,Murphy Oil,1636.7,102.1
,,Cabot,1614.3,11.3
,,Freeport-McMoran,1610.6,-103.8
,,Molson Coors Brewing,1581.8,-41.9
,,Deluxe,1581.8,141.9
,,Federal-Mogul,1575.5,40.1
,,M.A. Hanna,1560.8,2.0
,,Detroit Diesel,1560.1,20.7
,,McCormick,1556.6,73.1
,,Del Monte Foods,1555.0,-188.0
,,Nacco Industries,1549.4,8.3
,,Trinity Industries,1540.0,45.0
,,General Signal,1530.0,34.7
,,Leggett & Platt,1526.7,85.9
,,Lubrizol,1517.6,45.6
,,Magnetek,1512.2,-21.7
,,WestPoint Stevens,1501.0,-402.3
,,Washington Post,1498.2,165.4
,,Lafarge,1494.5,5.9
,,Crown Central,1451.2,-4.3
,,Hillenbrand Industries,1447.9,145.8
,,Maxtor,1442.5,46.1
,,Wm. Wrigley Jr.,1428.5,174.9
,,Harsco,1422.3,87.6
,,Brown-Forman,1414.5,156.2
,,AST Research,1412.2,-53.7
,,Storage Technology,1404.8,-77.8
,,Gold Kist Holdings,1400.6,
,,General Instrument,1392.5,90.6
,,Nalco Chemical,1389.4,85.6
,,Federal Paper Board,1386.4,20.8
,,Raychem,1385.7,9.6
,,Sundstrand,1383.1,140.7
,,Potlatch,1368.9,6.6
,,Bowater,1353.7,-64.5
,,Tecumseh Products,1337.3,81.4
,,Coltec Industries,1334.8,47.4
,,Unifi,1332.2,128.1
,,Medtronic,1328.2,197.2
,,Pentair,1328.2,46.6
,,Varian Associates,1311.0,45.8
,,Crane,1310.2,48.9
,,Amgen,1306.3,383.3
,,Tektronix,1302.4,-55.1
,,Walter Industries,1291.3,-58.0
,,Gerber Products,1269.5,42.5
,,E.W. Scripps,1259.5,128.7
,,Thermo Electron,1249.7,76.6
,,Burlington Resources,1249.0,256.3
,,Wang Laboratories,1247.0,-197.2
,,Standard Commercial,1239.5,21.2
,,J.M. Huber,1238.4,29.7
,,Great American Mgmt. & Inv.,1237.2,-32.9
,,Joy Global,1234.7,-17.7
,,Triarc,1231.9,-90.9
,,Zenith Electronics,1228.2,-97.0
,,Western Digital,1225.2,-25.1
,,Valero Energy,1222.2,36.4
,,Mark IV Industries,1222.0,42.2
,,AG Processing,1218.6,
,,Harley-Davidson,1217.4,-11.9
,,Bemis,1203.5,44.3
,,Thiokol,1201.7,63.8
,,Weirton Steel,1201.1,-229.2
,,A.O. Smith,1193.9,42.7
,,Cooper Tire & Rubber,1193.6,102.2
,,Intl. Flavors & Frag.,1188.6,202.5
,,Fort Howard,1187.4,-2052.1
,,Rohr,1175.2,-254.5
,,Helene Curtis Industries,1167.8,22.1
,,Ocean Spray,1167.6,
,,Interstate Bakeries,1165.6,16.7
,,Alberto-Culver,1148.0,41.3
,,Smithfield Foods,1142.5,4.0
,,Seaboard,1142.1,35.9
,,Briggs & Stratton,1139.5,70.3
,,Vulcan Materials,1133.5,88.2
,,Snap-On,1132.0,85.8
,,Anchor Glass Container,1126.0,-34.2
,,Savannah Foods & Industries,1122.9,15.2
,,Applera,1118.0,-83.1
,,Worthington Industries,1115.7,66.2
,,Allegheny Technologies,1100.2,70.8
,,Silicon Graphics,1091.2,95.2
,,Applied Materials,1080.0,99.7
,,Oryx Energy,1080.0,-100.0
,,Data General,1077.9,-60.5
,,Kellwood,1077.7,28.7
,,UST,1076.1,349.0
,,Thomas & Betts,1075.9,56.5
,,GAF,1069.0,14.4
,,Danaher,1067.1,17.7
,,Sunbeam/Oster,1065.9,88.8
,,Ferro,1065.7,37.0
,,DIMON,1065.4,39.3
,,Alliant Techsystems,1062.0,-114.2
,,Intergraph,1050.3,-116.0
,,Wheeling Pittsburgh,1046.8,-6.2
,,First Brands,1041.9,52.7
,,Ecolab,1041.5,76.6
,,United States Surgical,1037.2,-138.7
,,Outboard Marine,1034.6,-282.5
,,Lukens,1033.3,-50.0
,,Cincinnati Milacron,1029.4,-101.9
,,Fieldcrest Cannon,1000.1,-42.9
,,BorgWarner,985.4,-98.0
,,H.B. Fuller,975.3,10.0
,,PolyOne,972.5,4.9
,,C.R. Bard,970.8,56.0
,,Flowers Industries,962.1,39.2
,,Consolidated Papers,947.3,64.2
,,ITT Rayonier,936.3,52.5
,,Russell,930.8,49.1
,,Hudson Foods,920.5,15.9
,,Jostens,914.8,-12.1
,,International Controls,909.3,-43.3
,,Uniroyal Chemical,907.9,-236.7
,,CF Industries,905.5,
,,Mitchell Energy & Devel.,902.8,18.5
,,IMC Global,897.1,-167.1
,,Cray Research,894.9,60.9
,,Universal Foods,891.6,33.0
,,Allergan,888.0,108.9
,,Pilgrim's Pride,887.8,21.0
,,Dexter,887.1,24.2
,,JPS Textile Group,885.7,-21.8
,,Chesapeake,885.0,10.4
,,Beckman Coulter,875.7,-37.6
,,Clark Equipment,874.9,48.0
,,Amsted Industries,868.1,18.7
,,General Cable,859.7,-57.6
,,Molex,859.3,71.1
,,Vishay Intertechnology,856.3,44.1
,,Herman Miller,855.7,22.1
,,Lincoln Electric Holdings,846.0,-37.3
,,Primedia,844.7,-86.5
,,Wellman,842.1,31.4
,,Solectron,836.3,30.6
,,Hubbell,832.4,66.3
,,Tesoro,831.0,17.0
,,Micron Technology,828.3,104.1
,,Kendall International,816.3,49.2
,,Louisiana Land & Exploration,815.4,9.6
,,Imo Industries,813.7,-270.6
,,Stewart & Stevenson Svcs.,812.5,34.7
,,Arcadian,803.2,2.5
,,Safety-Kleen,794.6,-101.3
,,Kaman,792.5,-28.8
,,Magma Copper,792.4,21.9
,,Maxus Energy,786.7,-49.4
,,EMC,782.6,127.1
,,Valhi,781.7,-79.1
,,HNI,780.3,45.1
,,Cone Mills,769.2,49.6
,,Georgia Gulf,768.9,41.9
,,Meredith,768.8,18.6
,,Figgie International,768.6,-179.8
,,Pittway,767.6,32.8
,,Standard Products,763.8,22.6
,,Tri Valley Growers,763.0,
,,UIS,761.5,43.1
,,Quaker State,759.2,13.7
,,Huffy,757.9,-4.9
,,SPX,756.1,-40.6
,,Stanhome,750.7,33.1
,,Nortek,744.1,-20.8
,,Sigma-Aldrich,739.4,96.3
,,Security Benefit,737.2,4.8
,,Gaylord Container,733.5,130.2
,,Ametek,732.2,-7.3
,,Hartmarx,732.0,6.2
,,DSC Communications,730.8,81.7
,,Scientific-Atlanta,730.6,20.0
,,Tyco Toys,730.2,-69.9
,,Thorn Apple Valley,729.9,13.9
,,Ply Gem,722.7,3.7
,,Kimball International,722.4,30.6
,,Standard Register,722.1,42.2
,,Natl. Coop. Refinery Assn.,719.6,
,,LSI Logic,718.8,53.8
,,Prairie Farms Dairy,709.3,
,,Dr Pepper/Seven-Up,707.4,77.9
,,BayNetworks,704.5,75.9
,,Warnaco Group,703.8,24.1
,,Homestake Mining,703.5,52.5
,,Terex,700.0,
,,Banta,698.0,41.0
,,Reynolds & Reynolds,697.0,33.4
,,Foamex International,696.0,-12.7
,,Valspar,693.7,40.2
,,A. Schulman,693.2,36.7
,,Blount,691.4,7.2
,,Longview Fibre,689.6,40.3
,,Pall,687.2,78.3
,,Coca-Cola Bottling,687.0,14.8
,,Delta Woodside Industries,686.2,27.3
,,Betz Laboratories,684.9,65.5
,,Toro,684.3,13.0
,,La-Z-Boy,684.1,27.3
,,Sealy,683.2,25.7
,,Riceland Foods,682.5,
,,Union Texas,681.9,27.0
,,Interlake,681.3,-26.0
,,NCH,679.9,37.6
,,Oregon Steel Mills,679.8,14.8
,,Teleflex,666.8,33.7
,,Analog Devices,666.3,44.5
,,Harman Intl. Industries,664.9,11.2
,,Carter-Wallace,663.5,47.2
,,Leslie Fay,661.8,-95.2
,,Eagle-Picher Industries,661.5,-1157.4
,,Valassis Communications,661.4,81.9
,,Universal Forest Prods.,661.0,10.4
,,Handy & Harman,658.3,9.5
,,Guilford Mills,654.4,28.9
,,Western Publishing Group,652.2,17.5
,,Cisco Systems,649.0,172.0
,,Sun-Diamond Growers,648.7,
,,Foodbrands America,648.2,-32.0
,,J&L Specialty Steel,648.2,18.8
,,Imperial Sugar,647.8,-3.4
,,Ivax,645.3,84.7
,,ACX Technologies,641.9,13.0
,,Insilco,641.1,402.3
,,Oshkosh Truck,635.0,1.1
,,Newmont Mining,634.3,133.1
,,Lancaster Colony,630.6,46.2
,,Holly,629.9,19.0
,,Pope & Talbot,628.9,21.0
,,RPM International,625.7,39.4
,,Interface,625.1,13.8
,,Block Drug,624.8,61.5
,,Diebold,623.3,48.4
,,Carpenter,619.0,21.0
,,3Com,617.2,38.6
,,Harvard Industries,616.9,-130.6
,,WLR Foods,616.7,14.6
,,Quanex,616.1,8.4
,,Texas Industries,614.3,1.1
,,General Motors,154951.2,4900.6
,,Ford Motor,128439.0,5308.0
,,Exxon Mobil,101459.0,5100.0
,,Wal-Mart Stores,83412.4,2681.0
,,AT&T,75094.0,4676.0
,,General Electric,64687.0,4726.0
,,Intl. Business Machines,64052.0,3021.0
,,Mobil,59621.0,1079.0
,,Sears Roebuck,54559.0,1454.0
,,Altria Group,53776.0,4725.0
,,Chrysler,52224.0,3713.0
,,State Farm Insurance Cos,38850.1,-244.3
,,Prudential Ins. Co. of America,36945.7,-1175.0
,,DuPont,34968.0,2727.0
,,Kmart Holding,34313.0,296.0
,,Texaco,33768.0,910.0
,,Citicorp,31650.0,3366.0
,,ChevronTexaco,31064.0,1693.0
,,Procter & Gamble,30296.0,2211.0
,,PepsiCo,28472.4,1752.0
,,Amoco,26953.0,1789.0
,,Hewlett-Packard,24991.0,1599.0
,,ITT Industries,23767.0,1022.0
,,ConAgra Foods,23512.2,413.1
,,Kroger,22959.1,242.2
,,American Intl. Group,22385.7,2175.5
,,MetLife,22257.9,80.4
,,Motorola,22245.0,1560.0
,,Boeing,21924.0,856.0
,,Target,21311.0,434.0
,,United Technologies,21197.0,585.0
,,J.C. Penney,21082.0,1057.0
,,Dow Chemical,20015.0,931.0
,,GTE,19944.3,2444.6
,,United Parcel Service,19575.7,943.3
,,Fannie Mae,18572.4,2131.6
,,Citigroup,18465.0,1326.0
,,Cigna,18392.0,554.0
,,American Stores,18355.1,345.2
,,Merrill Lynch,18233.1,1016.8
,,Xerox,17837.0,794.0
,,Aetna,17524.7,467.5
,,Eastman Kodak,16862.0,557.0
,,BellSouth,16844.5,2159.8
,,Marathon Oil,16799.0,501.0
,,BankAmerica Corp.,16531.0,2176.0
,,Costco Wholesale,16480.6,-112.4
,,Coca-Cola,16172.0,2554.0
,,AMR,16137.0,228.0
,,Supervalu,15936.9,185.3
,,Fleming,15753.5,56.2
,,Johnson & Johnson,15734.0,2006.0
,,Atlantic Richfield,15682.0,919.0
,,Safeway,15626.6,239.7
,,American Express,15593.0,1413.0
,,Sara Lee,15536.0,199.0
,,Nabisco Group Holdings,15366.0,519.0
,,3M,15079.0,1322.0
,,Merck,14969.8,2997.0
,,International Paper,14966.0,357.0
,,Caterpillar,14328.0,955.0
,,UAL,13950.0,51.0
,,Verizon Communications,13791.4,-754.8
,,Loews,13515.2,267.8
,,Digital Equipment,13450.8,-2156.1
,,MCI Communications,13338.0,795.0
,,Nynex,13306.6,792.6
,,Tenneco Automotive,13222.0,396.0
,,McDonnell Douglas,13176.0,598.0
,,Lockheed Martin,13130.0,445.0
,,Bank of America Corp.,13126.0,1690.0
,,Honeywell Intl.,12817.0,759.0
,,Georgia-Pacific,12738.0,310.0
,,Chase Manhattan Corp.,12685.0,1294.0
,,Sprint,12661.8,888.2
,,Ameritech,12569.5,-1063.0
,,Home Depot,12476.7,604.5
,,McKesson,12428.2,136.2
,,ConocoPhillips,12367.0,484.0
,,Delta Air Lines,12359.0,-409.0
,,Goodyear Tire & Rubber,12288.2,567.0
,,May Dept. Stores,12223.0,782.0
,,IBP,12075.4,182.3
,,New York Life Insurance,12066.6,404.3
,,Anheuser-Busch,12053.8,1032.1
,,Bristol-Myers Squibb,11983.6,1842.0
,,J.P. Morgan,11915.0,1215.0
,,Albertson's,11894.6,400.4
,,SBC Communications,11618.5,1648.7
,,Intel,11521.0,2288.0
,,"MediaOne Group, Inc.",11506.0,1426.0
,,Archer Daniels Midland,11374.4,484.1
,,CVS,11285.6,307.5
,,Rockwell Automation,11204.7,634.1
,,Chase Manhattan Corp.,11187.0,1205.0
,,Nationwide,11183.1,445.3
,,Columbia/HCA Healthcare,11132.0,630.0
,,Winn-Dixie Stores,11082.2,216.1
,,Sysco,10942.5,216.8
,,Compaq Computer,10866.0,867.0
,,Teachers Insurance & Annuity Assn.,10550.8,463.3
,,PG&E Corp.,10447.4,1000.2
,,Weyerhaeuser,10398.0,589.0
,,Alcoa,10391.5,375.2
,,Great Atlantic & Pacific Tea,10384.1,4.0
,,Texas Instruments,10315.0,691.0
,,Waste Management,10097.3,784.4
,,Walt Disney,10055.1,1110.4
,,Raytheon,10012.9,596.9
,,Coastal,10012.7,232.6
,,Martin Marietta,9873.7,635.6
,,Textron,9683.0,433.0
,,CSX,9608.0,652.0
,,Northwestern Mutual,9581.4,398.4
,,Ashland,9505.3,197.0
,,Pacific Telesis Group,9494.0,1159.0
,,Occidental Petroleum,9416.0,-36.0
,,Morgan Stanley Group,9376.0,395.0
,,Baxter International,9324.0,596.0
,,Walgreen,9235.0,281.9
,,CBS,9208.0,77.0
,,Lehman Brothers Hldgs.,9190.0,75.0
,,Apple Computer,9188.7,310.2
,,Abbott Laboratories,9156.0,1516.7
,,Northwest Airlines,9142.9,236.2
,,TRW,9087.0,333.0
,,Deere,9029.8,603.6
,,Liberty Mutual Ins. Group,8985.5,407.0
,,Enron,8983.7,453.4
,,Wyeth,8966.2,1528.3
,,Toys `R` Us,8745.6,531.8
,,Publix Super Markets,8742.5,238.6
,,Emerson Electric,8607.2,788.5
,,Massey Energy,8556.3,192.4
,,General Mills,8516.9,469.9
,,FedEx,8479.5,204.4
,,Fortune Brands,8441.5,734.1
,,Sodexho Marriott Services,8415.0,200.0
,,Edison International,8345.0,722.0
,,McDonald's,8320.8,1224.4
,,Federated Dept. Stores,8315.9,187.6
,,Southern,8297.0,989.0
,,Foot Locker,8293.0,47.0
,,Pfizer,8281.3,1298.4
,,Monsanto,8272.0,622.0
,,Union Pacific,8140.0,546.0
,,Whirlpool,8104.0,158.0
,,Principal Financial,8006.7,152.1
,,Ikon Office Solutions,7996.1,70.6
,,Bank One Corp.,7857.1,1005.1
,,Sunoco,7792.0,90.0
,,Ralston Purina,7705.3,188.7
,,Viacom,7636.6,89.6
,,Colgate-Palmolive,7587.9,580.2
,,Bankers Trust Corp.,7503.0,615.0
,,Bergen Brunswig,7483.8,56.1
,,Bestfoods,7425.4,345.1
,,Unisys,7399.7,100.5
,,Time Warner,7396.0,-91.0
,,Kimberly-Clark,7364.2,535.1
,,Limited Brands,7320.8,448.3
,,Supermarkets Genl. Holdings,7226.5,-41.8
,,Unocal,7072.0,-153.0
,,H.J. Heinz,7046.7,602.9
,,Eli Lilly,7000.8,1286.1
,,US Airways Group,6997.2,-684.9
,,Lincoln National,6984.4,349.9
,,Freddie Mac,6923.0,983.0
,,Johnson Controls,6870.5,165.2
,,Dana,6740.5,228.2
,,Northrop Grumman,6711.0,35.0
,,Amerada Hess,6698.8,73.7
,,Campbell Soup,6690.5,630.3
,,Farmland Industries,6677.9,
,,Morgan Stanley,6602.6,740.9
,,Kellogg,6562.0,705.4
,,Borden Chemical,6494.8,-597.7
,,AXA Financial,6447.3,252.0
,,Warner-Lambert,6416.8,694.0
,,Sealed Air,6381.0,83.3
,,Capital Cities/ABC,6379.2,679.8
,,Tosco,6365.8,83.8
,,PPG Industries,6331.2,514.6
,,Salomon,6278.0,-399.0
,,Unicom,6277.5,354.9
,,Cooper Industries,6258.0,-19.9
,,Wachovia Corp.,6253.6,925.4
,,Consolidated Edison,6239.6,727.6
,,USAA,6181.4,564.4
,,Guardian Life of America,6133.8,143.7
,,AFLAC,6110.8,292.8
,,Lowe's,6110.5,223.6
,,Levi Strauss,6074.3,321.0
,,Gillette,6070.2,698.3
,,Honeywell,6057.0,278.9
,,Eaton,6052.0,333.0
,,Wells Fargo,6032.0,800.4
,,Reynolds Metals,6013.2,121.7
,,Coca-Cola Enterprises,6011.0,69.0
,,Entergy,5963.3,341.8
,,Quaker Oats,5955.0,231.5
,,Public Service Enterprise Group,5915.8,679.0
,,Cardinal Health,5790.4,35.1
,,Stone Container,5748.7,-204.6
,,Halliburton,5740.5,177.8
,,Dillard's,5728.6,251.8
,,Chubb,5709.5,528.5
,,Continental Airlines,5669.9,-619.0
,,John Hancock Financial Svcs.,5669.1,182.6
,,TXU,5663.5,542.8
,,American Electric Power,5504.7,500.0
,,FPL Group,5422.7,518.7
,,Fort James,5417.3,-13.0
,,Avatex,5409.4,29.5
,,KeyCorp,5372.7,853.5
,,Transamerica,5354.5,402.3
,,Navistar International,5337.0,82.0
,,Mass. Mutual Life Ins.,5332.5,93.1
,,Dresser Industries,5330.7,361.8
,,Champion International,5318.2,35.6
,,Black & Decker,5248.3,127.4
,,Continental,5164.1,-602.9
,,Aramark,5161.6,86.1
,,Mead,5122.7,695.7
,,Tyson Foods,5110.3,-2.1
,,First Chicago Corp.,5094.6,689.7
,,Merisel,5018.7,11.6
,,Vons,4996.6,26.6
,,Burlington No. Santa Fe,4995.0,416.0
,,VF,4971.7,270.3
,,Wells Fargo & Co.,4965.0,841.0
,,RadioShack,4943.7,224.3
,,Tele-Communications,4936.0,55.0
,,R.H. Donnelley,4895.7,629.5
,,R.R. Donnelley & Sons,4888.8,268.6
,,Union Carbide,4865.0,379.0
,,Genuine Parts,4858.4,288.5
,,American General,4840.5,512.8
,,Bethlehem Steel,4819.4,80.5
,,Corning,4799.2,279.2
,,Cummins,4737.2,252.9
,,Scott Paper,4726.4,209.8
,,St. Paul Travelers Cos.,4701.3,442.8
,,Sun Microsystems,4689.9,195.8
,,Ryder System,4685.6,153.5
,,PNC Financial Services,4684.5,610.1
,,CNF,4680.5,54.8
,,Schering-Plough,4657.1,922.0
,,Arrow Electronics,4649.2,111.9
,,Microsoft,4649.0,1146.0
,,Household International,4603.3,367.6
,,PanEnergy,4585.1,225.2
,,Norfolk Southern,4581.3,667.8
,,Caliber System,4572.0,19.6
,,Eckerd,4549.0,47.8
,,BankBoston Corp.,4546.8,435.0
,,Litton Industries,4535.3,-152.5
,,LTV,4529.2,127.1
,,Ingersoll-Rand,4507.5,211.1
,,Paccar,4499.1,204.5
,,Ryerson Tull,4497.0,89.8
,,Dominion Resources,4491.1,478.2
,,Duke Energy,4488.9,638.9
,,Masco,4468.0,193.7
,,American Standard,4457.5,-86.4
,,Crown Holdings,4452.2,131.0
,,FleetBoston Financial,4445.0,613.0
,,Rite Aid,4331.9,9.3
,,Eastman Chemical,4329.0,336.0
,,Avon Products,4324.6,195.8
,,Browning-Ferris Industries,4314.5,278.7
,,AmerisourceBergen,4301.8,-207.7
,,Manpower,4296.4,83.9
,,Office Depot,4266.2,105.0
,,Bank of New York Co.,4251.0,749.0
,,First Interstate Bancorp,4246.3,733.5
,,Aon,4156.9,360.0
,,Niagara Mohawk Holdings,4152.0,159.8
,,OfficeMax,4141.8,-62.6
,,Circuit City Stores,4130.4,132.4
,,FMC,4051.3,173.4
,,Service Merchandise,4050.4,56.2
,,Exelon,4040.6,421.0
,,Bindley Western,4037.4,14.7
,,AMP,4027.5,369.4
,,Loral,4008.7,228.3
,,CenterPoint Energy,4001.9,399.3
,,Mutual of Omaha Ins.,3981.6,80.9
,,Paine Webber Group,3964.1,30.7
,,Chiquita Brands Intl.,3961.7,-71.5
,,Mellon Financial Corp.,3957.0,433.0
,,Nordstrom,3894.5,203.0
,,Lyondell Chemical,3857.0,223.0
,,Times Mirror,3855.5,173.1
,,Berkshire Hathaway,3847.5,494.8
,,TJX,3842.8,82.6
,,Dole Food,3841.6,67.9
,,General Re,3826.1,654.5
,,Gannett,3824.5,465.4
,,Pitney Bowes,3822.9,274.1
,,Nike,3789.7,298.8
,,Stop & Shop,3789.0,72.8
,,UnitedHealth Group,3768.9,1665.2
,,Conrail,3733.0,324.0
,,Gap,3722.9,320.2
,,CBS,3711.9,281.6
,,General Dynamics,3702.0,238.0
,,Humana,3654.0,176.0
,,Owens-Illinois,3652.9,78.3
,,"HomeBase, Inc.",3650.3,65.0
,,GPU,3649.5,163.7
,,Northeast Utilities,3642.7,286.9
,,Harcourt General,3640.0,177.5
,,Unum,3623.7,154.7
,,Central & South West,3622.6,408.8
,,CMS Energy,3619.0,203.0
,,Hershey Foods,3606.3,184.2
,,Giant Food,3567.5,95.2
,,Pharmacia,3565.9,490.8
,,Avnet,3552.5,85.3
,,Safeco,3551.6,314.4
,,Viad,3546.8,139.2
,,Rohm & Haas,3534.0,264.0
,,Denny's,3525.7,364.1
,,DTE Energy,3519.3,419.9
,,Wellpoint,3511.2,20.1
,,PacifiCorp,3506.5,451.6
,,Seagate Technology,3500.1,225.1
,,Air Products & Chem.,3485.3,247.8
,,Dell,3475.3,149.2
,,Illinois Tool Works,3461.3,277.8
,,First Chicago NBD Corp.,3461.0,531.7
,,Premark International,3450.8,225.5
,,Tenet Healthcare,3443.0,-425.0
,,Bear Stearns,3441.1,387.0
,,Marsh & McLennan,3435.0,371.5
,,Trans World Airlines,3407.7,-435.8
,,Union Camp,3395.8,113.5
,,H.F. Ahmanson,3381.4,237.4
,,Maytag,3372.5,147.9
,,Kerr-McGee,3353.4,90.0
,,Owens Corning,3351.0,159.0
,,Thrifty PayLess Holdings,3346.7,11.7
,,Penn Traffic,3333.2,13.2
,,Harris,3326.1,111.8
,,Phelps Dodge,3289.2,271.0
,,Reebok International,3287.6,254.5
,,Allmerica Financial,3273.3,40.7
,,Tyco International,3262.8,124.6
,,SunTrust Banks,3252.3,522.7
,,Smurfit-Stone Container,3233.3,-43.1
,,USF&G,3221.0,186.0
,,Centex,3214.5,85.2
,,Mattel,3205.0,255.8
,,Lear,3147.5,59.8
,,Southern Pacific Rail,3142.6,241.8
,,Fred Meyer,3128.4,7.2
,,Intelligent Electronics,3126.7,23.2
,,Sherwin-Williams,3100.1,186.6
,,Barnett Banks,3097.5,488.0
,,Dover,3085.3,202.4
,,Long Island Lighting,3067.3,251.9
,,Hormel Foods,3064.8,118.0
,,Mapco,3059.3,79.1
,,SLM,3057.1,402.8
,,Reliance Group Holdings,3047.1,43.8
,,Louisiana-Pacific,3039.5,346.9
,,Consolidated Natural Gas,3036.0,183.2
,,W.W. Grainger,3023.1,127.9
,,Agway,3017.0,
,,Spiegel,3016.0,25.1
,,Willamette Industries,3007.9,177.6
,,Best Buy,3006.5,41.3
,,Great Western Financial Corp.,2997.6,251.2
,,Level 3 Communications,2991.0,110.0
,,ServiceMaster,2985.2,
,,Beverly Enterprises,2983.8,74.5
,,Smith's Food & Drug Centers,2981.4,48.8
,,Nucor,2975.6,226.6
,,Universal,2975.1,9.2
,,U.S. Healthcare,2974.5,391.1
,,Wachovia Corp.,2970.0,539.1
,,HealthTrust,2970.0,173.2
,,Alltel,2961.7,271.8
,,Providian,2959.1,297.2
,,Santa Fe Pacific,2954.6,222.5
,,Temple-Inland,2937.5,131.0
,,Cinergy,2924.2,191.1
,,National City Corp.,2905.2,429.4
,,PacifiCare Health Sys.,2893.3,90.3
,,Progress Energy,2876.6,313.2
,,Yellow Roadway,2867.5,-7.9
,,Avery Dennison,2856.7,109.4
,,Morton International,2849.6,226.5
,,Brunswick,2835.6,129.0
,,Bruno's,2834.7,37.3
,,Columbia Energy Group,2833.4,240.6
,,Nash Finch,2832.0,15.5
,,Hercules,2821.0,274.2
,,Mercantile Stores,2819.8,103.4
,,Transco Energy,2816.2,5.9
,,Turner Broadcasting,2809.1,21.2
,,Reader's Digest Assn.,2806.4,246.3
,,NorAm Energy,2801.4,48.1
,,APL,2793.5,67.4
,,Shaw Industries,2788.5,127.0
,,Cyprus Amax Minerals,2788.0,175.0
,,Constellation Energy,2783.0,297.0
,,Florida Progress,2771.5,212.0
,,UnumProvident,2762.2,135.3
,,McGraw-Hill,2760.9,203.1
,,Alumax,2754.5,46.7
,,Armstrong Holdings,2752.7,210.4
,,Caldor,2748.6,44.4
,,Thrivent Financial for Lutherans,2733.8,151.3
,,Payless Cashways,2733.2,44.9
,,PPL,2725.1,244.3
,,GEICO,2716.0,207.8
,,Praxair,2711.0,203.0
,,Pacific Enterprises,2702.0,172.0
,,Gateway,2701.2,96.0
,,Williams,2672.9,246.7
,,Hasbro,2670.3,175.0
,,Brink's,2667.3,26.9
,,Whitman,2658.8,103.2
,,Olin,2658.1,91.0
,,Knight-Ridder,2649.0,170.9
,,Turner Corp.,2638.6,3.7
,,PerkinElmer,2632.6,-5.7
,,Diamond Shamrock,2621.1,75.8
,,Westvaco,2613.2,103.6
,,United States Shoe,2598.3,16.4
,,Ball,2594.7,73.0
,,Southwest Airlines,2591.9,179.3
,,Food 4 Less,2585.2,-2.7
,,Computer Sciences,2582.7,95.8
,,Parker Hannifin,2576.3,47.7
,,True Value,2574.4,
,,Pennzoil,2562.9,-288.7
,,Manville,2560.3,37.0
,,Republic New York Corp.,2559.7,340.0
,,Becton Dickinson,2559.5,227.2
,,Comerica,2558.6,387.2
,,Longs Drug Stores,2558.3,48.7
,,First Fidelity Bancorp.,2553.1,451.1
,,Varity,2520.9,144.7
,,Stanley Works,2510.9,125.3
,,Baker Hughes,2504.8,42.7
,,Revco D.S.,2504.0,38.7
,,Morrison Knudsen,2500.0,-310.0
,,CoreStates Financial Corp.,2497.1,245.4
,,Xcel Energy,2486.5,243.5
,,Grand Union Holdings,2477.3,-118.0
,,Ultramar Diamond Shamrock,2475.4,61.0
,,FHP International,2473.0,59.3
,,Automatic Data Proc.,2469.0,329.3
,,Roundy's,2465.4,
